Iteration,Metric,Min,Avg,Std,Max
0,Susceptible,0.43125,0.4319999999999999,0.005249999999999995,0.46875
0,Infected,0.00625,0.006249999999999999,1.734723475976807e-18,0.00625
0,Recovered_Immune,0.025,0.8186249999999998,0.44941366314899683,1.58125
0,Death,0.0,0.00875,0.003307189138830738,0.0125
0,Asymptomatic,0.5,1.256875,0.44811802644504267,2.01875
0,Hospitalization,0.0,0.0,0.0,0.0
0,Severe,0.0,0.0,0.0,0.0
0,Q1,373.3682026729767,384.67180092870353,6.031350435330928,394.7615030803952
0,Q2,740.6022868674268,764.8845919809797,11.637185672901019,784.7841295754097
0,Q3,1191.563631458619,1231.4147756808272,21.858287694421637,1275.769710701281
0,Q4,1779.4163154374442,1824.1071615549101,26.65917446287676,1952.0229145179394
0,Q5,5209.147402478153,5372.076673971896,107.39811105244846,5565.171796639267
1,Susceptible,0.43125,0.4319999999999999,0.005249999999999995,0.46875
1,Infected,0.00625,0.006249999999999999,1.734723475976807e-18,0.00625
1,Recovered_Immune,0.025,0.8186249999999998,0.44941366314899683,1.58125
1,Death,0.0,0.00875,0.003307189138830738,0.0125
1,Asymptomatic,0.5,1.256875,0.44811802644504267,2.01875
1,Hospitalization,0.0,0.0,0.0,0.0
1,Severe,0.0,0.0,0.0,0.0
1,Q1,347.66779294215314,369.00034797149135,11.967388291015917,388.68771476422745
1,Q2,679.0780242537767,731.2964577932657,22.80640455906701,777.5615781865969
1,Q3,1082.6520569392455,1159.988088881241,45.53839646421354,1256.9763035080236
1,Q4,1591.8128790184276,1714.6885091777535,59.816900682325695,1894.8374163811288
1,Q5,4839.880837895049,5145.500793536233,208.41275488618535,5487.868539699915
2,Susceptible,0.43125,0.4319999999999999,0.005249999999999995,0.46875
2,Infected,0.00625,0.006249999999999999,1.734723475976807e-18,0.00625
2,Recovered_Immune,0.025,0.8186249999999998,0.44941366314899683,1.58125
2,Death,0.0,0.00875,0.003307189138830738,0.0125
2,Asymptomatic,0.5,1.256875,0.44811802644504267,2.01875
2,Hospitalization,0.0,0.0,0.0,0.0
2,Severe,0.0,0.0,0.0,0.0
2,Q1,320.14598971289325,354.0536956942587,17.89793706020976,383.4698391951662
2,Q2,624.7931045620774,697.4528872772275,33.74324601943156,760.2359585416314
2,Q3,964.7041175130488,1088.6510617090958,68.64647250047167,1231.112284553704
2,Q4,1415.3659399096289,1604.649611634673,95.95288655831871,1843.8571565443788
2,Q5,4439.203790466655,4912.306398023569,312.1180539558281,5413.786705207685
3,Susceptible,0.43125,0.4319999999999999,0.005249999999999995,0.46875
3,Infected,0.00625,0.006249999999999999,1.734723475976807e-18,0.00625
3,Recovered_Immune,0.025,0.8186249999999998,0.44941366314899683,1.58125
3,Death,0.0,0.00875,0.003307189138830738,0.0125
3,Asymptomatic,0.5,1.2563749999999998,0.4482770662492116,2.01875
3,Hospitalization,0.0,0.0005,0.001695582495781317,0.00625
3,Severe,0.0,0.0,0.0,0.0
3,Q1,295.78973494082203,338.6949545944806,24.094436220721384,379.0788462964489
3,Q2,558.5083645822513,662.6572828581521,45.53567167243107,741.3153050194595
3,Q3,856.0982489243639,1016.7787359948805,93.4039703459856,1206.127678943876
3,Q4,1231.9678631105178,1494.788794678327,134.48804589823376,1803.7418406597399
3,Q5,4062.189448084659,4680.108634492255,416.05025718801926,5340.368065415755
4,Susceptible,0.43125,0.4319999999999999,0.005249999999999995,0.46875
4,Infected,0.00625,0.006249999999999999,1.734723475976807e-18,0.00625
4,Recovered_Immune,0.025,0.8186249999999998,0.44941366314899683,1.58125
4,Death,0.0,0.00875,0.003307189138830738,0.0125
4,Asymptomatic,0.5,1.2562499999999999,0.44848181401256393,2.01875
4,Hospitalization,0.0,0.000625,0.001875,0.00625
4,Severe,0.0,0.0,0.0,0.0
4,Q1,270.9125937525403,323.4835348049815,29.880779428843518,369.93931717545297
4,Q2,498.41592277886076,628.2600219898079,57.634149347573825,729.2655885407977
4,Q3,732.6847133833377,945.5255629804416,115.76109420769713,1173.4721972654213
4,Q4,1084.6651476735049,1381.6277893953784,170.99576680978322,1746.405262381212
4,Q5,3658.0346056282656,4449.89268822392,520.2295187494244,5275.992033863359
5,Susceptible,0.43125,0.4319999999999999,0.005249999999999995,0.46875
5,Infected,0.00625,0.006249999999999999,1.734723475976807e-18,0.00625
